tid,cid,pid,q
3527,202,709,2
3527,202,710,1
3527,202,801,3
3527,202,829,2
3527,202,835,2
3527,202,924,2
3528,896,154,2
3528,896,196,2
3528,896,311,1
3528,896,326,2
3528,896,376,2
3528,896,385,2
3528,896,506,2
3528,896,507,1
3528,896,533,3
3528,896,631,2
3528,896,685,1
3528,896,687,1
3528,896,694,2
3528,896,713,2
3528,896,769,1
3529,111,196,2
3529,111,197,1
3529,111,200,3
3529,111,243,1
3529,111,326,1
3529,111,376,1
3529,111,377,3
3529,111,422,1
3529,111,461,1
3529,111,571,2
3529,111,621,1
3529,111,624,1
3529,111,642,3
3529,111,664,1
3529,111,678,1
3529,111,797,1
3529,111,799,3
3529,111,810,1
3529,111,820,2
3529,111,861,1
3529,111,915,2
3530,453,21,1
3530,453,38,1
3530,453,44,2
3530,453,50,3
3530,453,94,1
3530,453,143,1
3530,453,196,1
3530,453,199,1
3530,453,212,3
3530,453,287,1
3530,453,327,2
3530,453,407,1
3530,453,427,2
3530,453,432,1
3530,453,468,3
3530,453,492,1
3530,453,502,1
3530,453,513,2
3530,453,526,1
3530,453,533,2
3530,453,544,1
3530,453,823,2
3530,453,935,2
3530,453,951,2
3530,453,953,1
3530,453,977,2
3530,453,992,2
3531,599,31,1
3531,599,85,1
3531,599,90,2
3531,599,117,2
3531,599,139,1
3531,599,156,2
3531,599,344,2
3531,599,468,3
3531,599,471,2
3531,599,548,3
3531,599,579,2
3531,599,623,2
3531,599,664,1
3531,599,761,1
3532,637,56,1
3532,637,64,1
3532,637,81,3
3532,637,85,1
3532,637,94,1
3532,637,111,3
3532,637,212,2
3532,637,256,3
3532,637,283,1
3532,637,294,1
3532,637,320,1
3532,637,333,2
3532,637,372,1
3532,637,437,2
3532,637,439,1
3532,637,447,1
3532,637,505,3
3532,637,511,1
3532,637,523,3
3532,637,545,1
3532,637,547,1
3532,637,578,3
3532,637,674,1
3532,637,677,1
3532,637,769,2
3532,637,800,1
3532,637,817,1
3532,637,838,1
3532,637,847,2
3532,637,852,1
3533,252,37,3
3533,252,109,2
3533,252,131,3
3533,252,237,4
3533,252,258,1
3533,252,372,2
3533,252,389,2
3533,252,394,1
3533,252,490,2
3533,252,543,1
3533,252,688,1
3533,252,706,1
3533,252,959,2
3533,252,1000,1
3534,420,117,1
3534,420,290,3
3534,420,423,2
3534,420,509,1
3534,420,523,1
3534,420,611,1
3535,597,85,1
3535,597,100,1
3535,597,121,2
3535,597,260,1
3535,597,315,1
3535,597,316,2
3535,597,346,2
3535,597,363,4
3535,597,509,1
3535,597,578,1
3535,597,700,1
3535,597,710,2
3535,597,819,1
3535,597,828,1
3535,597,880,3
3536,28,48,2
3536,28,68,2
3536,28,75,1
3536,28,202,5
3536,28,260,1
3536,28,335,1
3536,28,427,3
3536,28,430,2
3536,28,468,1
3536,28,515,3
3536,28,541,1
3536,28,586,1
3536,28,587,2
3536,28,590,2
3536,28,645,1
3536,28,664,1
3536,28,669,2
3536,28,675,1
3536,28,704,1
3536,28,712,1
3536,28,721,1
3536,28,746,1
3536,28,773,3
3536,28,812,1
3536,28,867,2
3536,28,928,1
3536,28,947,2
3537,181,71,4
3537,181,225,1
3537,181,263,1
3537,181,300,2
3537,181,325,3
3537,181,340,1
3537,181,480,1
3537,181,488,1
3537,181,568,2
3537,181,587,2
3537,181,600,1
3537,181,663,1
3537,181,702,2
3537,181,925,2
3537,181,954,2
3537,181,992,3
3538,828,92,1
3538,828,183,2
3538,828,446,1
3538,828,471,1
3538,828,472,1
3538,828,579,2
3538,828,701,1
3539,282,58,3
3539,282,96,1
3539,282,137,1
3539,282,185,1
3539,282,288,2
3539,282,507,2
3539,282,539,1
3539,282,551,3
3539,282,694,2
3540,515,19,1
3540,515,85,2
3540,515,96,2
3540,515,103,2
3540,515,236,4
3540,515,249,2
3540,515,295,2
3540,515,336,2
3540,515,375,1
3540,515,445,1
3540,515,519,1
3540,515,654,2
3540,515,700,3
3540,515,822,1
3540,515,914,1
3541,359,37,2
3541,359,52,2
3541,359,182,2
3541,359,189,1
3541,359,264,3
3541,359,281,1
3541,359,380,1
3541,359,416,1
3541,359,479,1
3541,359,522,1
3541,359,605,1
3541,359,608,1
3541,359,634,1
3541,359,701,1
3541,359,861,3
3541,359,996,3
3542,873,29,1
3542,873,35,3
3542,873,42,1
3542,873,72,2
3542,873,131,2
3542,873,165,1
3542,873,300,2
3542,873,407,2
3542,873,439,1
3542,873,468,1
3542,873,533,1
3542,873,564,1
3542,873,698,1
3542,873,701,1
3542,873,730,3
3542,873,865,2
3542,873,869,1
3543,157,74,2
3543,157,127,2
3543,157,262,3
3543,157,355,2
3543,157,363,2
3543,157,396,1
3543,157,439,1
3543,157,448,2
3543,157,517,2
3543,157,602,2
3543,157,649,1
3543,157,712,1
3543,157,722,2
3543,157,724,2
3543,157,822,2
3543,157,894,3
3543,157,924,2
3543,157,938,3
3543,157,990,2
3544,509,93,2
3544,509,96,1
3544,509,148,2
3544,509,182,2
3544,509,317,1
3544,509,552,2
3544,509,640,1
3544,509,695,2
3544,509,814,2
3544,509,875,1
3544,509,926,1
3544,509,950,1
3544,509,981,1
3545,826,1,3
3545,826,58,2
3545,826,79,1
3545,826,149,1
3545,826,154,2
3545,826,168,1
3545,826,189,2
3545,826,471,1
3545,826,477,1
3545,826,887,2
3545,826,958,3
3546,30,30,1
3546,30,139,2
3546,30,145,3
3546,30,154,1
3546,30,175,1
3546,30,217,1
3546,30,221,2
3546,30,222,2
3546,30,435,2
3546,30,481,2
3546,30,672,2
3547,20,19,3
3547,20,182,2
3547,20,186,1
3547,20,279,1
3547,20,474,2
3547,20,505,1
3547,20,523,3
3547,20,560,1
3547,20,586,2
3547,20,715,1
3547,20,718,1
3547,20,850,1
3547,20,851,2
3547,20,895,2
3547,20,989,3
3548,786,3,1
3548,786,67,1
3548,786,144,2
3548,786,203,1
3548,786,221,2
3548,786,268,2
3548,786,370,4
3548,786,374,3
3548,786,446,2
3548,786,466,1
3548,786,473,2
3548,786,540,1
3548,786,583,1
3548,786,603,3
3548,786,702,1
3548,786,711,2
3548,786,758,1
3548,786,761,2
3548,786,792,1
3548,786,794,2
3548,786,831,2
3548,786,837,1
3548,786,895,4
3548,786,959,1
3549,482,121,1
3549,482,127,3
3549,482,284,2
3549,482,321,3
3549,482,474,2
3549,482,506,2
3549,482,518,1
3549,482,611,2
3549,482,797,1
3549,482,809,1
3549,482,870,1
3550,5,2,1
3550,5,19,1
3550,5,163,4
3550,5,204,3
3550,5,310,1
3550,5,378,1
3550,5,389,1
3550,5,443,1
3550,5,457,1
3550,5,511,3
3550,5,517,1
3550,5,519,2
3550,5,525,1
3550,5,582,3
3550,5,702,1
3550,5,704,1
3550,5,726,2
3550,5,736,1
3550,5,769,1
3550,5,771,3
3550,5,861,1
3550,5,914,1
3550,5,957,1
3550,5,959,3
3551,26,49,2
3551,26,125,4
3551,26,139,1
3551,26,149,1
3551,26,162,3
3551,26,229,1
3551,26,249,1
3551,26,261,2
3551,26,317,1
3551,26,461,1
3551,26,537,2
3551,26,554,1
3551,26,586,3
3551,26,627,2
3551,26,633,2
3551,26,691,1
3551,26,750,2
3551,26,843,1
3551,26,864,1
3551,26,915,3
3551,26,917,1
3551,26,924,1
3551,26,930,1
3551,26,999,1
3552,487,105,2
3552,487,271,1
3552,487,367,3
3552,487,505,2
3552,487,705,1
3552,487,831,1
3553,165,37,1
3553,165,66,1
3553,165,79,2
3553,165,90,2
3553,165,206,2
3553,165,361,2
3553,165,550,3
3553,165,704,1
3553,165,718,1
3553,165,920,1
3553,165,967,1
3554,560,254,1
3554,560,258,2
3554,560,361,3
3554,560,397,2
3554,560,405,2
3554,560,415,2
3554,560,693,1
3554,560,743,1
3554,560,800,3
3554,560,813,1
3554,560,825,1
3554,560,841,1
3554,560,868,2
3554,560,937,1
3554,560,994,1
3555,344,50,3
3555,344,77,1
3555,344,106,2
3555,344,107,1
3555,344,139,1
3555,344,153,3
3555,344,258,2
3555,344,267,1
3555,344,594,2
3555,344,641,2
3555,344,663,1
3555,344,697,1
3555,344,752,1
3555,344,800,2
3555,344,822,2
3555,344,831,1
3555,344,841,1
3556,977,2,2
3556,977,21,3
3556,977,52,1
3556,977,75,2
3556,977,153,1
3556,977,179,1
3556,977,225,2
3556,977,280,1
3556,977,296,2
3556,977,417,2
3556,977,468,2
3556,977,539,1
3556,977,563,1
3556,977,578,2
3556,977,584,2
3556,977,636,1
3556,977,730,2
3556,977,744,1
3556,977,778,1
3556,977,820,1
3556,977,853,2
3556,977,954,1
3557,625,8,2
3557,625,13,2
3557,625,79,1
3557,625,105,1
3557,625,124,2
3557,625,169,3
3557,625,330,1
3557,625,374,1
3557,625,416,2
3557,625,436,1
3557,625,446,2
3557,625,488,2
3557,625,558,1
3557,625,566,1
3557,625,698,1
3557,625,766,1
3557,625,771,1
3557,625,828,1
3557,625,835,3
3557,625,884,2
3557,625,885,1
3557,625,900,1
3557,625,987,3
3557,625,992,1
3558,261,203,2
3558,261,226,5
3558,261,383,3
3558,261,492,2
3558,261,651,1
3558,261,655,2
3558,261,694,1
3558,261,774,3
3558,261,989,1
3559,516,72,1
3559,516,75,1
3559,516,111,2
3559,516,124,1
3559,516,227,1
3559,516,236,2
3559,516,261,1
3559,516,390,2
3559,516,456,1
3559,516,461,1
3559,516,507,3
3559,516,583,1
3559,516,635,1
3559,516,646,2
3559,516,658,2
3559,516,674,1
3559,516,676,2
3559,516,738,3
3559,516,764,1
3559,516,765,1
3559,516,788,1
3559,516,809,1
3559,516,985,1
3559,516,993,1
3559,516,999,2
3560,993,40,3
3560,993,48,1
3560,993,60,1
3560,993,100,3
3560,993,117,4
3560,993,201,1
3560,993,217,2
3560,993,231,1
3560,993,382,2
3560,993,393,2
3560,993,471,2
3560,993,547,1
3560,993,609,2
3560,993,641,2
3560,993,656,1
3560,993,664,1
3560,993,695,2
3560,993,720,2
3560,993,779,1
3560,993,820,1
3560,993,823,2
3560,993,841,2
3560,993,918,2
3560,993,925,1
3561,158,13,2
3561,158,87,2
3561,158,109,2
3561,158,117,3
3561,158,188,2
3561,158,199,2
3561,158,209,1
3561,158,314,1
3561,158,366,1
3561,158,411,1
3561,158,416,1
3561,158,427,2
3561,158,479,1
3561,158,680,1
3561,158,691,1
3561,158,762,1
3561,158,785,3
3561,158,802,2
3561,158,811,1
3561,158,855,2
3561,158,861,3
3561,158,876,1
3561,158,908,2
3561,158,976,1
3562,294,64,2
3562,294,154,1
3562,294,168,1
3562,294,178,2
3562,294,320,2
3562,294,355,2
3562,294,430,2
3562,294,461,1
3562,294,545,1
3562,294,558,1
3562,294,560,2
3562,294,573,1
3562,294,584,1
3562,294,620,3
3562,294,665,2
3562,294,676,1
3562,294,722,1
3562,294,811,2
3562,294,888,2
3562,294,931,1
3563,98,27,3
3563,98,132,3
3563,98,167,1
3563,98,474,2
3563,98,554,1
3563,98,575,2
3563,98,700,1
3563,98,926,1
3563,98,954,2
3563,98,996,1
3564,309,2,1
3564,309,38,1
3564,309,63,1
3564,309,158,1
3564,309,162,1
3564,309,216,1
3564,309,222,4
3564,309,269,1
3564,309,280,1
3564,309,342,1
3564,309,363,1
3564,309,381,1
3564,309,394,2
3564,309,414,1
3564,309,438,1
3564,309,472,3
3564,309,476,1
3564,309,533,1
3564,309,538,1
3564,309,569,1
3564,309,653,1
3564,309,654,1
3564,309,680,2
3564,309,709,2
3564,309,727,2
3564,309,865,1
3564,309,877,2
3564,309,999,2
3565,337,34,3
3565,337,52,1
3565,337,96,1
3565,337,114,1
3565,337,171,1
3565,337,217,1
3565,337,233,1
3565,337,270,3
3565,337,290,2
3565,337,291,1
3565,337,305,1
3565,337,502,1
3565,337,630,3
3565,337,653,3
3565,337,750,1
3565,337,785,2
3565,337,889,1
3565,337,910,1
3565,337,972,1
3565,337,999,1
3566,612,56,1
3566,612,81,1
3566,612,91,1
3566,612,148,1
3566,612,160,3
3566,612,171,1
3566,612,201,2
3566,612,255,3
3566,612,260,1
3566,612,277,2
3566,612,280,1
3566,612,286,2
3566,612,386,2
3566,612,387,2
3566,612,460,2
3566,612,507,1
3566,612,658,1
3566,612,661,2
3566,612,666,3
3566,612,682,3
3566,612,696,1
3566,612,874,1
3566,612,896,1
3567,266,6,5
3567,266,94,1
3567,266,154,1
3567,266,165,1
3567,266,183,2
3567,266,229,3
3567,266,253,1
3567,266,270,2
3567,266,331,1
3567,266,400,1
3567,266,463,2
3567,266,477,2
3567,266,528,2
3567,266,558,1
3567,266,566,3
3567,266,573,1
3567,266,576,1
3567,266,600,3
3567,266,644,1
3567,266,766,1
3567,266,924,1
3567,266,990,3
3568,54,41,1
3568,54,67,3
3568,54,430,1
3568,54,561,4
3568,54,649,3
3568,54,653,1
3568,54,673,1
3568,54,720,3
3568,54,788,3
3568,54,811,1
3568,54,851,1
3569,828,33,1
3569,828,89,1
3569,828,101,1
3569,828,185,1
3569,828,189,2
3569,828,243,1
3569,828,310,1
3569,828,355,2
3569,828,370,2
3569,828,386,2
3569,828,388,1
3569,828,393,2
3569,828,551,2
3569,828,578,2
3569,828,657,2
3569,828,673,1
3569,828,772,1
3569,828,899,1
3569,828,911,1
3569,828,943,2
3570,971,38,1
3570,971,40,3
3570,971,89,1
3570,971,107,2
3570,971,143,2
3570,971,182,2
3570,971,217,1
3570,971,234,2
3570,971,276,2
3570,971,298,2
3570,971,305,3
3570,971,308,1
3570,971,356,1
3570,971,443,2
3570,971,528,1
3570,971,566,2
3570,971,568,1
3570,971,576,1
3570,971,587,2
3570,971,651,1
3570,971,680,2
3570,971,697,1
3570,971,841,1
3570,971,879,1
3570,971,902,1
3570,971,916,2
3571,141,15,2
3571,141,21,1
3571,141,117,1
3571,141,325,2
3571,141,352,1
3571,141,390,1
3571,141,400,1
3571,141,439,2
3571,141,509,1
3571,141,526,3
3571,141,545,2
3571,141,566,4
3571,141,595,1
3571,141,625,3
3571,141,673,3
3571,141,676,2
3571,141,741,2
3571,141,851,3
3571,141,949,1
3572,596,133,1
3572,596,199,1
3572,596,336,1
3572,596,354,2
3572,596,367,2
3572,596,408,1
3572,596,409,1
3572,596,657,1
3572,596,744,1
3572,596,779,1
3572,596,793,2
3572,596,847,1
3572,596,917,3
3573,94,3,2
3573,94,296,2
3573,94,302,3
3573,94,325,3
3573,94,370,2
3573,94,456,2
3573,94,474,2
3573,94,550,3
3573,94,570,1
3573,94,620,2
3573,94,647,1
3573,94,666,2
3573,94,669,1
3573,94,790,2
3573,94,800,2
3573,94,841,1
3573,94,894,2
3573,94,955,1
3573,94,979,1
3574,279,29,2
3574,279,35,2
3574,279,133,1
3574,279,179,2
3574,279,244,1
3574,279,262,2
3574,279,358,2
3574,279,367,3
3574,279,403,3
3574,279,473,2
3574,279,673,1
3574,279,828,2
3574,279,915,1
3574,279,918,4
3575,610,73,2
3575,610,96,2
3575,610,113,1
3575,610,244,2
3575,610,276,1
3575,610,294,4
3575,610,331,2
3575,610,375,2
3575,610,466,1
3575,610,563,1
3575,610,620,1
3575,610,631,1
3575,610,660,1
3575,610,665,3
3575,610,847,2
3575,610,879,2
3575,610,969,1
3576,849,37,1
3576,849,98,2
3576,849,193,2
3576,849,194,1
3576,849,315,1
3576,849,383,1
3576,849,494,1
3576,849,578,1
3576,849,704,2
3576,849,714,1
3576,849,730,1
3576,849,736,1
3576,849,754,3
3576,849,758,1
3576,849,868,2
3577,57,21,1
3577,57,56,2
3577,57,129,2
3577,57,131,2
3577,57,147,2
3577,57,243,1
3577,57,258,1
3577,57,371,2
3577,57,387,2
3577,57,448,1
3577,57,566,3
3577,57,722,1
3577,57,787,1
3577,57,794,2
3577,57,883,2
3577,57,944,1
3577,57,999,1
3578,925,1,3
3578,925,3,1
3578,925,30,2
3578,925,31,2
3578,925,65,2
3578,925,123,2
3578,925,131,2
3578,925,173,2
3578,925,315,1
3578,925,317,1
3578,925,320,1
3578,925,345,1
3578,925,429,1
3578,925,571,4
3578,925,664,1
3578,925,676,4
3578,925,749,1
3578,925,792,4
3578,925,889,1
3578,925,914,2
3578,925,944,2
3578,925,999,3
3579,775,60,2
3579,775,137,1
3579,775,206,2
3579,775,290,1
3579,775,380,1
3579,775,418,1
3579,775,542,2
3579,775,573,1
3579,775,591,2
3579,775,717,2
3579,775,750,1
3579,775,754,1
3579,775,840,1
3579,775,870,1
3579,775,908,2
3579,775,950,1
3580,790,109,3
3580,790,163,1
3580,790,291,1
3580,790,464,3
3580,790,560,1
3580,790,595,2
3580,790,615,1
3580,790,632,1
3580,790,677,2
3580,790,878,2
3580,790,895,1
3580,790,974,1
3580,790,989,1
3581,530,37,2
3581,530,176,1
3581,530,211,3
3581,530,241,1
3581,530,311,1
3581,530,358,1
3581,530,391,3
3581,530,420,3
3581,530,685,2
3581,530,790,1
3581,530,794,3
3581,530,801,2
3581,530,883,2
3581,530,897,3
3581,530,996,1
3582,454,15,2
3582,454,158,1
3582,454,189,1
3582,454,301,2
3582,454,391,2
3582,454,398,2
3582,454,504,1
3582,454,519,3
3582,454,530,1
3582,454,545,1
3582,454,637,2
3582,454,642,1
3582,454,771,1
3582,454,797,2
3583,302,7,1
3583,302,439,1
3583,302,444,1
3583,302,515,1
3583,302,626,2
3583,302,824,2
3583,302,894,2
3584,741,117,4
3584,741,137,2
3584,741,162,2
3584,741,258,2
3584,741,271,1
3584,741,277,1
3584,741,425,1
3584,741,453,2
3584,741,532,1
3584,741,600,1
3584,741,632,1
3584,741,655,1
3584,741,685,1
3584,741,918,2
3584,741,931,1
3584,741,933,2
3585,926,19,1
3585,926,69,1
3585,926,285,1
3585,926,334,1
3585,926,358,3
3585,926,409,2
3585,926,454,2
3585,926,498,1
3585,926,541,1
3585,926,546,1
3585,926,548,1
3585,926,710,1
3585,926,754,1
3585,926,887,1
3585,926,889,1
3585,926,914,1
3585,926,972,1
3586,951,35,1
3586,951,94,2
3586,951,106,2
3586,951,154,2
3586,951,271,2
3586,951,324,1
3586,951,366,3
3586,951,427,2
3586,951,520,4
3586,951,551,1
3586,951,594,1
3586,951,598,3
3586,951,654,1
3586,951,677,2
3586,951,756,1
3586,951,863,1
3586,951,966,1
3587,205,1,2
3587,205,2,1
3587,205,585,1
3587,205,614,2
3587,205,617,3
3587,205,657,1
3587,205,663,1
3587,205,698,1
3587,205,706,2
3587,205,711,2
3587,205,712,2
3587,205,714,1
3587,205,764,3
3587,205,829,1
3587,205,897,1
3587,205,933,1
3588,595,44,2
3588,595,206,4
3588,595,268,1
3588,595,387,1
3588,595,486,3
3588,595,531,1
3588,595,582,1
3588,595,615,1
3588,595,641,2
3588,595,830,1
3588,595,856,4
3588,595,942,3
3588,595,951,1
3589,986,9,1
3589,986,26,1
3589,986,77,4
3589,986,118,1
3589,986,414,1
3589,986,592,1
3589,986,671,1
3589,986,707,1
3589,986,738,2
3589,986,754,2
3589,986,854,1
3589,986,870,1
3589,986,943,1
3590,689,8,1
3590,689,70,1
3590,689,75,2
3590,689,78,1
3590,689,79,1
3590,689,80,3
3590,689,90,1
3590,689,92,2
3590,689,106,2
3590,689,132,2
3590,689,133,1
3590,689,143,2
3590,689,253,1
3590,689,326,3
3590,689,349,1
3590,689,532,3
3590,689,566,1
3590,689,626,1
3590,689,711,2
3590,689,756,1
3590,689,763,1
3590,689,841,1
3590,689,854,3
3590,689,892,1
3590,689,928,1
3590,689,937,4
3590,689,994,2
3591,711,39,1
3591,711,73,1
3591,711,78,1
3591,711,118,2
3591,711,231,1
3591,711,276,2
3591,711,279,2
3591,711,363,2
3591,711,374,1
3591,711,577,3
3591,711,731,1
3592,732,96,1
3592,732,188,2
3592,732,235,2
3592,732,281,3
3592,732,436,1
3592,732,469,1
3592,732,704,2
3592,732,826,3
3592,732,933,2
3592,732,947,2
3593,817,1,1
3593,817,93,3
3593,817,182,1
3593,817,231,1
3593,817,301,2
3593,817,349,2
3593,817,383,2
3593,817,506,1
3593,817,608,1
3593,817,663,1
3593,817,734,2
3593,817,951,2
3593,817,992,1
3594,81,37,2
3594,81,57,1
3594,81,135,1
3594,81,144,2
3594,81,168,2
3594,81,201,1
3594,81,213,2
3594,81,261,1
3594,81,279,2
3594,81,281,3
3594,81,300,1
3594,81,340,1
3594,81,415,1
3594,81,426,1
3594,81,502,1
3594,81,546,1
3594,81,611,1
3594,81,644,3
3594,81,665,2
3594,81,724,1
3594,81,794,3
3594,81,811,1
3594,81,888,1
3595,6,37,1
3595,6,47,2
3595,6,66,2
3595,6,67,1
3595,6,75,4
3595,6,265,2
3595,6,327,1
3595,6,354,1
3595,6,425,1
3595,6,513,2
3595,6,560,3
3595,6,572,2
3595,6,666,1
3595,6,675,2
3595,6,697,1
3595,6,809,2
3595,6,820,2
3595,6,833,1
3595,6,870,1
3595,6,885,2
3595,6,933,1
3596,546,139,3
3596,546,168,1
3596,546,169,1
3596,546,468,3
3596,546,513,1
3596,546,528,1
3596,546,576,1
3596,546,611,3
3596,546,622,1
3596,546,654,2
3596,546,656,4
3596,546,667,1
3596,546,668,2
3596,546,674,1
3596,546,687,1
3596,546,688,1
3596,546,858,1
3596,546,875,1
3596,546,944,2
3596,546,951,1
3596,546,966,1
3597,610,80,1
3597,610,190,2
3597,610,191,1
3597,610,235,3
3597,610,291,2
3597,610,297,2
3597,610,386,2
3597,610,436,1
3597,610,465,1
3597,610,489,2
3597,610,497,1
3597,610,509,1
3597,610,519,1
3597,610,674,1
3597,610,677,3
3597,610,766,1
3597,610,776,1
3597,610,784,1
3597,610,886,2
3597,610,912,2
3597,610,922,1
3598,5,62,4
3598,5,183,2
3598,5,459,1
3598,5,464,1
3598,5,489,2
3598,5,505,2
3598,5,685,2
3598,5,695,2
3598,5,747,1
3598,5,792,2
3598,5,797,1
3598,5,900,2
3599,987,30,3
3599,987,38,1
3599,987,127,1
3599,987,137,1
3599,987,257,1
3599,987,261,1
3599,987,466,2
3599,987,479,1
3599,987,480,1
3599,987,492,2
3599,987,591,2
3599,987,608,1
3599,987,885,1
3599,987,942,2
3599,987,943,1
3600,756,208,4
3600,756,281,1
3600,756,363,1
3600,756,459,1
3600,756,567,1
3600,756,594,1
3600,756,615,1
3600,756,632,1
3600,756,711,1
3600,756,790,1
3600,756,794,2
3600,756,879,1
3600,756,958,1
3601,57,48,2
3601,57,114,4
3601,57,115,2
3601,57,181,1
3601,57,190,1
3601,57,261,2
3601,57,425,1
3601,57,500,2
3601,57,604,1
3601,57,707,2
3601,57,708,2
3601,57,784,2
3601,57,806,1
3601,57,828,1
3601,57,917,1
3601,57,928,2
3602,261,2,2
3602,261,58,1
3602,261,69,1
3602,261,223,1
3602,261,372,4
3602,261,575,2
3602,261,643,1
3602,261,654,3
3602,261,675,1
3602,261,702,1
3602,261,938,1
3603,570,42,2
3603,570,180,1
3603,570,233,1
3603,570,264,2
3603,570,295,3
3603,570,425,1
3603,570,447,2
3603,570,460,2
3603,570,491,3
3603,570,508,1
3603,570,551,1
3603,570,625,1
3603,570,662,1
3603,570,674,2
3603,570,675,1
3603,570,698,3
3603,570,744,1
3603,570,811,2
3603,570,859,2
3603,570,863,1
3603,570,869,1
3603,570,884,1
3603,570,960,2
3603,570,964,2
3604,929,15,1
3604,929,59,1
3604,929,127,3
3604,929,177,1
3604,929,240,2
3604,929,276,1
3604,929,295,1
3604,929,344,1
3604,929,382,3
3604,929,509,3
3604,929,514,1
3604,929,537,1
3604,929,582,1
3604,929,620,1
3604,929,638,4
3604,929,693,2
3604,929,887,2
3604,929,914,2
3604,929,993,2
3604,929,996,1
3605,455,41,1
3605,455,93,3
3605,455,120,1
3605,455,132,1
3605,455,265,1
3605,455,278,1
3605,455,484,1
3605,455,547,2
3605,455,556,2
3605,455,603,1
3605,455,635,1
3605,455,674,1
3605,455,717,2
3605,455,742,2
3605,455,835,1
3605,455,863,1
3606,868,69,2
3606,868,139,1
3606,868,158,1
3606,868,162,1
3606,868,177,2
3606,868,202,1
3606,868,243,3
3606,868,387,1
3606,868,427,3
3606,868,517,2
3606,868,574,2
3606,868,576,1
3606,868,621,1
3606,868,668,1
3606,868,791,1
3606,868,838,2
3606,868,935,1
3607,277,117,3
3607,277,118,2
3607,277,281,3
3607,277,416,1
3607,277,452,1
3607,277,476,1
3607,277,644,1
3607,277,658,1
3607,277,686,3
3607,277,706,2
3607,277,861,3
3607,277,903,2
3608,173,58,2
3608,173,59,1
3608,173,213,1
3608,173,264,3
3608,173,310,3
3608,173,360,3
3608,173,386,2
3608,173,605,3
3608,173,624,1
3608,173,714,1
3608,173,928,1
3608,173,977,3
3609,724,27,1
3609,724,38,1
3609,724,79,1
3609,724,165,2
3609,724,277,1
3609,724,296,3
3609,724,308,1
3609,724,420,1
3609,724,468,2
3609,724,625,2
3609,724,649,2
3609,724,850,1
3610,424,3,4
3610,424,39,2
3610,424,45,1
3610,424,89,3
3610,424,114,3
3610,424,131,3
3610,424,343,1
3610,424,400,3
3610,424,550,1
3610,424,554,1
3611,891,43,1
3611,891,109,1
3611,891,162,1
3611,891,204,2
3611,891,342,2
3611,891,361,2
3611,891,380,1
3611,891,400,1
3611,891,457,1
3611,891,504,2
3611,891,521,3
3611,891,546,4
3611,891,550,2
3611,891,628,1
3611,891,663,1
3611,891,672,1
3611,891,688,3
3611,891,769,3
3611,891,809,1
3611,891,813,2
3611,891,858,2
3611,891,865,2
3611,891,888,2
3611,891,890,2
3611,891,915,3
3611,891,944,1
3612,846,28,1
3612,846,40,1
3612,846,51,2
3612,846,82,1
3612,846,190,1
3612,846,197,1
3612,846,261,3
3612,846,280,1
3612,846,302,2
3612,846,342,1
3612,846,486,1
3612,846,554,1
3612,846,585,2
3612,846,914,2
3613,671,31,4
3613,671,51,5
3613,671,66,1
3613,671,279,1
3613,671,340,2
3613,671,358,1
3613,671,477,1
3613,671,513,2
3613,671,526,3
3613,671,564,4
3613,671,600,1
3613,671,626,3
3613,671,644,1
3613,671,680,2
3613,671,727,1
3613,671,766,2
3613,671,804,1
3613,671,822,2
3613,671,903,2
3614,244,109,2
3614,244,225,2
3614,244,345,1
3614,244,354,1
3614,244,356,2
3614,244,409,1
3614,244,442,1
3614,244,583,1
3614,244,653,1
3614,244,698,1
3614,244,754,1
3614,244,847,3
3614,244,929,1
3615,847,169,2
3615,847,193,2
3615,847,276,2
3615,847,327,3
3615,847,383,1
3615,847,387,2
3615,847,427,1
3615,847,432,3
3615,847,774,2
3615,847,828,3
3615,847,874,1
3615,847,875,2
3615,847,928,1
3615,847,979,1
3616,959,117,1
3616,959,230,2
3616,959,250,1
3616,959,254,2
3616,959,264,2
3616,959,513,1
3616,959,581,2
3616,959,625,3
3616,959,736,2
3616,959,758,1
3616,959,782,1
3616,959,820,2
3616,959,925,2
3617,773,39,1
3617,773,117,1
3617,773,119,2
3617,773,123,1
3617,773,124,2
3617,773,218,1
3617,773,327,1
3617,773,332,1
3617,773,341,3
3617,773,393,1
3617,773,405,2
3617,773,515,2
3617,773,548,1
3617,773,560,1
